case,sample_categories,Scheme,PassID,CandidateID,BaseCandidateID,TaskID,Duration,CandidateStart,incremental_reason,accepted,full_task_feasible,full_grid_feasible,rejection_consistent,capacity_pressure_ratio,grid_import_pressure_ratio,abs_residual_cost_CNY,abs_residual_carbon_tCO2,abs_residual_renewable_used_MWh,abs_residual_service_objective,abs_residual_used_gpu_instant,abs_residual_used_it_power_instant_mw,abs_residual_ai_energy_mwh,abs_residual_facility_average_power_mw,max_absolute_residual,max_relative_residual,worst_quantity,audit_mode
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,service_first,3,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6230115736111111,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,3,Q2C012058,Q2C012058,12058,3.916666666666515,2327.0,no_change,False,True,True,True,0.9707880434782609,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,service_first,3,Q2C031613,Q2C031613,31613,1.466666666666697,1224.0,feasible,False,True,True,True,0.8310276679841897,0.0,2.426077116979286e-08,0.0,0.0,4.941454689010027e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,2.426077116979286e-08,1.6009754546818246e-10,cost_CNY,
random_feasible_move,fractional_cross_two_hours|fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,3,Q2C036763,Q2C036763,36763,1.216666666666697,1902.0,no_change,False,True,True,True,0.7012592597222223,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,3,Q2C043303,Q2C043303,43303,2.4833333333333485,1587.0,no_change,False,True,True,True,0.9966831283950617,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_feasible_move|random_fixed_seed,service_first,3,Q2C048036,Q2C048036,48036,4.816666666666663,370.0,no_change,False,True,True,True,0.8947010869565217,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,3,Q2C049562,Q2C049562,49562,3.599999999999909,2057.0,no_change,False,True,True,True,0.642292490118577,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
capacity_rejected,capacity_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_fixed_seed|region_migration,service_first,3,Q2C050005,Q2C050005,5,2.683333333333394,2239.0,it_capacity,False,False,True,True,1.0386577243902437,0.0,,,,,0.0,1.4210854715202004e-14,0.0,1.1368683772161603e-13,1.1368683772161603e-13,8.943764325387517e-18,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,3,Q2C055369,Q2C055369,5418,4.483333333333121,2088.0,feasible,False,True,True,True,0.9774569097560977,0.0,0.0,0.0,0.0,2.494207097802903e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,3,Q2C058818,Q2C058818,8900,4.833333333333314,446.0,feasible,False,True,True,True,0.8432666666666667,0.0,0.0,0.0,1.2664145287999418e-09,1.3422422895370545e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.2664145287999418e-09,1.2664145287999418e-09,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,3,Q2C061724,Q2C061724,11834,5.866666666666788,2392.0,feasible,False,True,True,True,0.986567480487805,0.0,0.0,0.0,1.1368683772161603e-13,4.2869353900076845e-16,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,3,Q2C068098,Q2C068098,18276,4.4833333333333485,590.0,feasible,False,True,True,True,0.965068292682927,0.0,0.0,0.0,0.0,6.920462466974975e-16,0.0,7.105427357601002e-15,3.552713678800501e-15,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,3,Q2C069830,Q2C069830,20024,4.25,1159.0,feasible,False,True,True,True,0.9844222214285715,0.0,0.0,0.0,2.2350832296069711e-10,2.467644144577008e-16,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,2.2350832296069711e-10,2.2350832296069711e-10,renewable_used_MWh,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,service_first,4,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6230115736111111,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,4,Q2C000793,Q2C000793,793,5.900000000000091,1788.0,no_change,False,True,True,True,0.8576285714285715,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,4,Q2C027597,Q2C027597,27597,2.550000000000182,2278.0,no_change,False,True,True,True,0.8453380952380954,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,service_first,4,Q2C031613,Q2C031613,31613,1.466666666666697,1224.0,feasible,False,True,True,True,0.8310276679841897,0.0,2.426077116979286e-08,0.0,0.0,4.941454689010027e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,2.426077116979286e-08,1.6009754546818246e-10,cost_CNY,
random_feasible_move,fractional_cross_two_hours|fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,4,Q2C034445,Q2C034445,34445,1.7000000000000455,1351.0,no_change,False,True,True,True,0.9648555547619049,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
capacity_rejected,capacity_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_fixed_seed|region_migration,service_first,4,Q2C050005,Q2C050005,5,2.683333333333394,2239.0,it_capacity,False,False,True,True,1.0386577243902437,0.0,,,,,0.0,1.4210854715202004e-14,0.0,1.1368683772161603e-13,1.1368683772161603e-13,8.943764325387517e-18,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,4,Q2C050833,Q2C050833,842,3.6166666666665606,1539.0,feasible,False,True,True,True,0.8504047625,0.0,1.907028490677476e-08,0.0,6.063487489882391e-10,3.5561831257524545e-17,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.907028490677476e-08,4.463704539925421e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,4,Q2C072011,Q2C072011,22225,2.4499999999999886,341.0,feasible,False,True,True,True,0.9830756097560978,0.0,0.0,0.0,0.0,5.125328601199991e-16,0.0,7.105427357601002e-15,3.552713678800501e-15,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,4,Q2C076149,Q2C076149,26406,2.533333333333303,1151.0,feasible,False,True,True,True,0.7875494071146245,0.0,1.9172148313373327e-09,0.0,9.680434231995605e-10,4.466912950640278e-16,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.9172148313373327e-09,2.1486519234666946e-13,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,4,Q2C083064,Q2C083064,33392,3.033333333333303,2208.0,feasible,False,True,True,True,0.9637918707317074,0.0,1.3289536582306027e-08,0.0,9.388259059051052e-10,6.314393452555578e-16,0.0,7.105427357601002e-15,1.4210854715202004e-14,1.1368683772161603e-13,1.3289536582306027e-08,1.0256020389286459e-11,cost_CNY,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,4,Q2C085704,Q2C085704,36065,0.7999999999999545,965.0,feasible,False,True,True,True,0.9637230166666668,0.0,0.0,0.0,0.0,1.2568020761475132e-16,0.0,7.105427357601002e-15,3.552713678800501e-15,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,4,Q2C089421,Q2C089421,39814,1.0499999999999545,531.0,feasible,False,True,True,True,0.9793588469135801,0.0,0.0,0.0,1.7644197214394808e-10,6.822858860462862e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.7644197214394808e-10,1.7644197214394808e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,4,Q2C092634,Q2C092634,43060,3.0166666666666657,2402.0,feasible,False,True,True,True,0.9124938271604939,0.0,0.0,0.0,1.7325874068774283e-10,2.0039525594484076e-14,0.0,7.105427357601002e-15,2.842170943040401e-14,1.1368683772161603e-13,1.7325874068774283e-10,1.7325874068774283e-10,renewable_used_MWh,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,service_first,5,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6230115736111111,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,5,Q2C010761,Q2C010761,10761,5.083333333333371,754.0,no_change,False,True,True,True,0.8428853754940712,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,service_first,5,Q2C031613,Q2C031613,31613,1.466666666666697,1224.0,feasible,False,True,True,True,0.8310276679841897,0.0,2.426077116979286e-08,0.0,0.0,4.941454689010027e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,2.426077116979286e-08,1.6009754546818246e-10,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,5,Q2C043250,Q2C043250,43250,6.61666666666666,110.0,no_change,False,True,True,True,0.6146245059288538,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,duration_lt_1h|fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,5,Q2C043621,Q2C043621,43621,0.36666666666656056,1971.0,no_change,False,True,True,True,0.9739506172839506,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
capacity_rejected,capacity_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_fixed_seed|region_migration,service_first,5,Q2C050005,Q2C050005,5,2.683333333333394,2239.0,it_capacity,False,False,True,True,1.0386577243902437,0.0,,,,,0.0,1.4210854715202004e-14,0.0,1.1368683772161603e-13,1.1368683772161603e-13,8.943764325387517e-18,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,5,Q2C055866,Q2C055866,5921,4.699999999999818,2155.0,feasible,False,True,True,True,0.8804876537037039,0.0,0.0,0.0,2.064552973024547e-10,1.0061396160665481e-16,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,2.064552973024547e-10,5.816559719010861e-11,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,5,Q2C069989,Q2C069989,20184,3.066666666666663,2402.0,feasible,False,True,True,True,0.9240813,0.0,0.0,0.0,2.2868107407703064e-10,3.191891195797325e-15,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,2.2868107407703064e-10,2.2868107407703064e-10,renewable_used_MWh,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,5,Q2C075291,Q2C075291,25538,0.20000000000004547,2015.0,feasible,False,True,True,True,0.7890833333333332,0.0,1.2918462743982673e-08,0.0,8.163283382600639e-10,2.613401574140528e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.2918462743982673e-08,4.488775744204478e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,5,Q2C095860,Q2C095860,46315,4.399999999999977,543.0,feasible,False,True,True,True,0.8209864203703703,0.0,0.0,0.0,4.827711563848425e-10,5.091413401991929e-16,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,4.827711563848425e-10,4.827711563848425e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,5,Q2C106252,Q2C106252,6962,4.383333333333212,2184.0,feasible,False,True,True,True,0.9665259259259259,0.0,1.8742866814136505e-08,0.0,2.7409896574681625e-10,4.2500725161431774e-17,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.8742866814136505e-08,1.0290400319645266e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed,service_first,5,Q2C107319,Q2C107319,8063,4.716666666666669,170.0,feasible,False,True,True,True,0.7168648152777778,0.0,1.4888428268022835e-08,0.0,3.083755473198835e-10,4.874572967494828e-16,0.0,2.842170943040401e-14,2.842170943040401e-14,1.1368683772161603e-13,1.4888428268022835e-08,2.158577707551609e-12,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,5,Q2C111234,Q2C111234,12111,3.916666666666515,2236.0,feasible,False,True,True,True,0.9355714285714285,0.0,1.433363649994135e-09,0.0,3.6345682019600645e-10,1.1102230246251565e-16,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.433363649994135e-09,4.0459228404079677e-13,cost_CNY,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,service_first,6,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6230115736111111,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,6,Q2C007416,Q2C007416,7416,6.11666666666666,93.0,no_change,False,True,True,True,0.6273212958333333,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,service_first,6,Q2C031613,Q2C031613,31613,1.466666666666697,1224.0,feasible,False,True,True,True,0.8310276679841897,0.0,2.426077116979286e-08,0.0,0.0,4.941454689010027e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,2.426077116979286e-08,1.6009754546818246e-10,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,6,Q2C044450,Q2C044450,44450,4.4166666666667425,1087.0,no_change,False,True,True,True,0.9803695481481481,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,duration_lt_1h|fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_feasible_move|random_fixed_seed,service_first,6,Q2C045755,Q2C045755,45755,0.5166666666666515,634.0,no_change,False,True,True,True,0.6657608695652174,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,6,Q2C047054,Q2C047054,47054,2.9333333333332803,627.0,no_change,False,True,True,True,0.8578190482142858,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
capacity_rejected,capacity_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_fixed_seed|region_migration,service_first,6,Q2C050005,Q2C050005,5,2.683333333333394,2239.0,it_capacity,False,False,True,True,1.0386577243902437,0.0,,,,,0.0,1.4210854715202004e-14,0.0,1.1368683772161603e-13,1.1368683772161603e-13,8.943764325387517e-18,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,6,Q2C054259,Q2C054259,4299,3.0833333333333357,42.0,feasible,False,True,True,True,0.7145144024691359,0.0,0.0,0.0,9.358132047054823e-10,8.98769719672593e-17,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1368683772161603e-13,9.358132047054823e-10,9.358132047054823e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,6,Q2C066659,Q2C066659,16822,3.5,1543.0,feasible,False,True,True,True,0.9592391304347826,0.0,0.0,0.0,5.663878255290911e-10,1.942890293094024e-16,0.0,2.842170943040401e-14,2.842170943040401e-14,1.1368683772161603e-13,5.663878255290911e-10,5.663878255290911e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,6,Q2C080026,Q2C080026,30323,5.7000000000000455,1492.0,feasible,False,True,True,True,0.8931938277777779,0.0,0.0,0.0,5.968558980384842e-11,3.3472031570058736e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,5.968558980384842e-11,5.968558980384842e-11,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,6,Q2C082749,Q2C082749,33072,4.600000000000023,898.0,feasible,False,True,True,True,0.8254076086956522,0.0,0.0,0.0,5.481979314936325e-10,5.210675640965334e-16,0.0,2.842170943040401e-14,2.842170943040401e-14,1.1368683772161603e-13,5.481979314936325e-10,5.481979314936325e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,6,Q2C083683,Q2C083683,34017,4.466666666666697,543.0,feasible,False,True,True,True,0.8481481481481481,0.0,0.0,0.0,2.1753976398031227e-10,1.0842021724855044e-15,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1368683772161603e-13,2.1753976398031227e-10,2.1753976398031227e-10,renewable_used_MWh,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,6,Q2C112843,Q2C112843,13772,0.5,18.0,feasible,False,True,True,True,0.7435897435897436,0.0,0.0,0.0,1.7587353795534e-10,5.593988754542243e-16,0.0,1.4210854715202004e-14,7.105427357601002e-15,1.1368683772161603e-13,1.7587353795534e-10,1.7587353795534e-10,renewable_used_MWh,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,balanced,1,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6230115736111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_feasible_move|random_fixed_seed,balanced,1,Q2C019272,Q2C019272,19272,4.2999999999999545,1378.0,no_change,False,True,True,True,0.9603193407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,1,Q2C025114,Q2C025114,25114,2.8666666666665606,1838.0,no_change,False,True,True,True,0.5609875000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_feasible_move|random_fixed_seed,balanced,1,Q2C028341,Q2C028341,28341,3.75,596.0,no_change,False,True,True,True,0.7213438735177866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,1,Q2C035467,Q2C035467,35467,4.550000000000001,23.0,no_change,False,True,True,True,0.9629285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
feasible_but_rejected,feasible_but_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_fixed_seed|region_migration,balanced,1,Q2C050001,Q2C050001,1,4.666666666666686,2401.0,feasible,False,True,True,True,0.8188184517857142,0.0,1.4657416613772511e-08,0.0,3.666400516522117e-10,7.993605777301127e-14,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.4657416613772511e-08,2.943177588409582e-12,cost_CNY,
accepted,accepted|fractional_duration|random_fixed_seed|region_migration,balanced,1,Q2C050002,Q2C050002,2,3.2999999999999545,1126.0,accepted,True,True,True,True,0.9780000000000002,0.0,0.0,0.0,2.4374458007514477e-10,2.4056413328379933e-16,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1368683772161603e-13,2.4374458007514477e-10,2.4374458007514477e-10,renewable_used_MWh,
capacity_rejected,capacity_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_fixed_seed|region_migration,balanced,1,Q2C050005,Q2C050005,5,2.683333333333394,2239.0,it_capacity,False,False,True,True,1.0386577243902437,0.0,,,,,0.0,1.4210854715202004e-14,7.105427357601002e-15,1.1368683772161603e-13,1.1368683772161603e-13,8.943764325387517e-18,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed,balanced,1,Q2C052535,Q2C052535,2564,3.7833333333333314,196.0,feasible,False,True,True,True,0.9997206357142857,0.0,0.0,0.0,1.7053025658242404e-13,2.7972416050126014e-16,0.0,5.684341886080802e-14,5.684341886080802e-14,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,1,Q2C061963,Q2C061963,12073,6.333333333333332,22.0,feasible,False,True,True,True,0.990804938271605,0.0,0.0,0.0,9.401901479577646e-11,6.140351898817342e-15,0.0,7.105427357601002e-14,5.684341886080802e-14,3.410605131648481e-13,9.401901479577646e-11,9.401901479577646e-11,renewable_used_MWh,
random_feasible_move,capacity_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|region_migration,balanced,1,Q2C086867,Q2C086867,37234,2.316666666666606,2403.0,it_capacity,False,False,True,True,1.046861787804878,0.0,,,,,0.0,8.526512829121202e-14,7.105427357601002e-14,3.410605131648481e-13,3.410605131648481e-13,2.7530167778721735e-17,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed,balanced,1,Q2C090449,Q2C090449,40855,1.9833333333333485,1725.0,feasible,False,True,True,True,0.36563518472222223,0.0,3.0639057513326406e-08,0.0,5.120455170981586e-10,1.4109048131205615e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,3.0639057513326406e-08,1.3892975560460095e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,1,Q2C105386,Q2C105386,6073,3.1166666666665606,1762.0,feasible,False,True,True,True,0.7288678571428572,0.0,0.0,0.0,1.3661747289006598e-09,1.4057440107795305e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,1.3661747289006598e-09,1.2683588928191971e-09,renewable_used_MWh,
random_feasible_move,capacity_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,1,Q2C119225,Q2C119225,20368,1.8666666666665606,1977.0,it_capacity,False,False,True,True,1.0007711925925926,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,balanced,2,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6146504625000001,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,2,Q2C000002,Q2C000002,2,3.2999999999999545,1126.0,feasible,False,True,True,True,0.9988197530864197,0.0,0.0,0.0,2.4374458007514477e-10,1.3563240428785678e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,2.4374458007514477e-10,2.4374458007514477e-10,renewable_used_MWh,
accepted,accepted|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,2,Q2C000028,Q2C000028,28,3.3333333333333712,787.0,accepted,True,True,True,True,0.8729074074074075,0.0,0.0,0.0,2.1606183508993126e-10,1.5664552988070568e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,2.1606183508993126e-10,2.1606183508993126e-10,renewable_used_MWh,
